team,player,bat_or_bowl,bb_bf,runs,wkts,wicketball_prob,runs_per_ball,opposition,ground,start_date,overs,mdns,econ,inns,4s,6s,sr,not_out,mins
NZ,WA Young (NZ),bat,37,33,,0.027027027,0.8918,v South Africa,Pune,2023-11-01,,,,2,5.0,0.0,89.18,0.0,50.0
NED,SA Engelbrecht (NED),bat,49,33,,0.020408163,0.6734,v England,Pune,2023-11-08,,,,2,3.0,1.0,67.34,0.0,73.0
PAK,Shadab Khan (PAK),bat,34,32,,0.029411765,0.9411,v Netherlands,Hyderabad,2023-10-06,,,,1,2.0,1.0,94.11,0.0,42.0
SA,H Klaasen (SA),bat,20,32,,0.05,1.6,v Sri Lanka,Delhi,2023-10-07,,,,1,1.0,3.0,160.0,0.0,30.0
NZ,DP Conway (NZ),bat,40,32,,0.025,0.8,v Netherlands,Hyderabad,2023-10-09,,,,1,5.0,1.0,80.0,0.0,51.0
ENG,DJ Malan (ENG),bat,39,32,,0.025641026,0.8205,v Afghanistan,Delhi,2023-10-15,,,,2,4.0,0.0,82.05,0.0,61.0
NZ,R Ravindra (NZ),bat,41,32,,0.024390244,0.7804,v Afghanistan,Chennai,2023-10-18,,,,1,2.0,1.0,78.04,0.0,64.0
NZ,WA Young (NZ),bat,37,32,,0.027027027,0.8648,v Australia,Dharamsala,2023-10-28,,,,2,4.0,1.0,86.48,0.0,44.0
ENG,CR Woakes (ENG),bat,33,32,,0.03030303,0.9696,v Australia,Ahmedabad,2023-11-04,,,,2,4.0,1.0,96.96,0.0,52.0
AUS,GJ Maxwell (AUS),bat,21,31,,0.0,1.4761,v Sri Lanka,Lucknow,2023-10-16,,,,2,4.0,2.0,147.61,1.0,30.0
AFG,Azmatullah Omarzai (AFG),bat,28,31,,0.0,1.1071,v Netherlands,Lucknow,2023-11-03,,,,2,3.0,0.0,110.71,0.0,38.0
PAK,Saud Shakeel (PAK),bat,30,31,,0.033333333,1.0333,v Sri Lanka,Hyderabad,2023-10-10,,,,2,2.0,0.0,103.33,0.0,57.0
PAK,Mohammad Rizwan (PAK),bat,27,31,,0.037037037,1.1481,v South Africa,Chennai,2023-10-27,,,,1,4.0,1.0,114.81,0.0,35.0
NED,SA Edwards (NED),bat,27,30,,0.037037037,1.1111,v New Zealand,Hyderabad,2023-10-09,,,,2,2.0,1.0,111.11,0.0,37.0
BAN,Mehidy Hasan Miraz (BAN),bat,46,30,,0.02173913,0.6521,v New Zealand,Chennai,2023-10-13,,,,1,4.0,0.0,65.21,0.0,52.0
PAK,Saud Shakeel (PAK),bat,31,30,,0.032258065,0.9677,v Australia,Bengaluru,2023-10-20,,,,2,5.0,0.0,96.77,0.0,37.0
SL,DM de Silva (SL),bat,37,30,,0.027027027,0.8108,v Netherlands,Lucknow,2023-10-21,,,,2,1.0,2.0,81.08,0.0,57.0
ENG,JM Bairstow (ENG),bat,31,30,,0.032258065,0.9677,v Sri Lanka,Bengaluru,2023-10-26,,,,1,3.0,0.0,96.77,0.0,64.0
AFG,Rahmat Shah (AFG),bat,44,30,,0.022727273,0.6818,v Australia,Wankhede,2023-11-07,,,,1,1.0,0.0,68.18,0.0,61.0
IND,RA Jadeja (IND),bat,15,29,,0.0,1.9333,v South Africa,Eden Gardens,2023-11-05,,,,1,3.0,1.0,193.33,1.0,21.0
NED,SA Engelbrecht (NED),bat,34,29,,0.029411765,0.8529,v New Zealand,Hyderabad,2023-10-09,,,,2,3.0,0.0,85.29,0.0,55.0
SA,H Klaasen (SA),bat,27,29,,0.037037037,1.074,v Australia,Lucknow,2023-10-12,,,,1,3.0,0.0,107.4,0.0,40.0
NED,RE van der Merwe (NED),bat,19,29,,0.052631579,1.5263,v South Africa,Dharamsala,2023-10-17,,,,1,3.0,1.0,152.63,0.0,30.0
NED,CN Ackermann (NED),bat,31,29,,0.032258065,0.9354,v Sri Lanka,Lucknow,2023-10-21,,,,1,5.0,0.0,93.54,0.0,42.0
SA,DA Miller (SA),bat,33,29,,0.03030303,0.8787,v Pakistan,Chennai,2023-10-27,,,,2,2.0,2.0,87.87,0.0,55.0
SL,M Theekshana (SL),bat,31,29,,0.032258065,0.9354,v Afghanistan,Pune,2023-10-30,,,,1,3.0,1.0,93.54,0.0,31.0
NED,CN Ackermann (NED),bat,35,29,,0.028571429,0.8285,v Afghanistan,Lucknow,2023-11-03,,,,1,4.0,0.0,82.85,0.0,71.0
NZ,DJ Mitchell (NZ),bat,18,29,,0.055555556,1.6111,v Pakistan,Bengaluru,2023-11-04,,,,1,4.0,1.0,161.11,0.0,32.0
AUS,A Zampa (AUS),bat,19,29,,0.052631579,1.5263,v England,Ahmedabad,2023-11-04,,,,1,4.0,0.0,152.63,0.0,23.0
NED,LV van Beek (NED),bat,28,28,,0.0,1.0,v Pakistan,Hyderabad,2023-10-06,,,,2,3.0,1.0,100.0,1.0,36.0
AUS,MA Starc (AUS),bat,35,28,,0.028571429,0.8,v India,Chennai,2023-10-08,,,,1,2.0,1.0,80.0,0.0,58.0
AFG,Ibrahim Zadran (AFG),bat,48,28,,0.020833333,0.5833,v England,Delhi,2023-10-15,,,,1,3.0,0.0,58.33,0.0,73.0
AFG,Mujeeb Ur Rahman (AFG),bat,16,28,,0.0625,1.75,v England,Delhi,2023-10-15,,,,1,3.0,1.0,175.0,0.0,22.0
SA,H Klaasen (SA),bat,28,28,,0.035714286,1.0,v Netherlands,Dharamsala,2023-10-17,,,,2,4.0,0.0,100.0,0.0,36.0
ENG,DJ Malan (ENG),bat,25,28,,0.04,1.12,v Sri Lanka,Bengaluru,2023-10-26,,,,1,6.0,0.0,112.0,0.0,32.0
SA,T Bavuma (SA),bat,27,28,,0.037037037,1.037,v Pakistan,Chennai,2023-10-27,,,,2,4.0,1.0,103.7,0.0,49.0
NZ,DP Conway (NZ),bat,17,28,,0.058823529,1.647,v Australia,Dharamsala,2023-10-28,,,,2,6.0,0.0,164.7,0.0,35.0
ENG,JE Root (ENG),bat,35,28,,0.028571429,0.8,v Netherlands,Pune,2023-11-08,,,,1,1.0,0.0,80.0,0.0,53.0
AUS,M Labuschagne (AUS),bat,41,27,,0.024390244,0.6585,v India,Chennai,2023-10-08,,,,1,1.0,0.0,65.85,0.0,58.0
AUS,MA Starc (AUS),bat,51,27,,0.019607843,0.5294,v South Africa,Lucknow,2023-10-12,,,,2,3.0,0.0,52.94,0.0,69.0
AFG,Azmatullah Omarzai (AFG),bat,32,27,,0.03125,0.8437,v New Zealand,Chennai,2023-10-18,,,,2,2.0,0.0,84.37,0.0,39.0
IND,KL Rahul (IND),bat,35,27,,0.028571429,0.7714,v New Zealand,Dharamsala,2023-10-22,,,,2,3.0,0.0,77.14,0.0,43.0
ENG,LS Livingstone (ENG),bat,46,27,,0.02173913,0.5869,v India,Lucknow,2023-10-29,,,,2,2.0,0.0,58.69,0.0,56.0
PAK,Mohammad Rizwan (PAK),bat,21,26,,0.0,1.238,v Bangladesh,Eden Gardens,2023-10-31,,,,2,4.0,0.0,123.8,1.0,27.0
NZ,MJ Santner (NZ),bat,17,26,,0.0,1.5294,v Pakistan,Bengaluru,2023-11-04,,,,1,0.0,2.0,152.94,1.0,27.0
SA,HE van der Dussen (SA),bat,30,26,,0.033333333,0.8666,v Australia,Lucknow,2023-10-12,,,,1,2.0,0.0,86.66,0.0,33.0
SA,M Jansen (SA),bat,22,26,,0.045454545,1.1818,v Australia,Lucknow,2023-10-12,,,,1,3.0,1.0,118.18,0.0,25.0
PAK,Iftikhar Ahmed (PAK),bat,20,26,,0.05,1.3,v Australia,Bengaluru,2023-10-20,,,,2,0.0,3.0,130.0,0.0,22.0
IND,Shubman Gill (IND),bat,31,26,,0.032258065,0.8387,v New Zealand,Dharamsala,2023-10-22,,,,2,5.0,0.0,83.87,0.0,53.0
AFG,Hashmatullah Shahidi (AFG),bat,43,26,,0.023255814,0.6046,v Australia,Wankhede,2023-11-07,,,,1,2.0,0.0,60.46,0.0,50.0
AFG,Rahmat Shah (AFG),bat,46,26,,0.02173913,0.5652,v South Africa,Ahmedabad,2023-11-10,,,,1,2.0,0.0,56.52,0.0,58.0
AFG,Noor Ahmad (AFG),bat,32,26,,0.03125,0.8125,v South Africa,Ahmedabad,2023-11-10,,,,1,4.0,0.0,81.25,0.0,36.0
IND,SS Iyer (IND),bat,23,25,,0.0,1.0869,v Afghanistan,Delhi,2023-10-11,,,,2,1.0,1.0,108.69,1.0,31.0
NZ,MS Chapman (NZ),bat,12,25,,0.0,2.0833,v Afghanistan,Chennai,2023-10-18,,,,1,2.0,1.0,208.33,1.0,15.0
ENG,HC Brook (ENG),bat,16,25,,0.0625,1.5625,v New Zealand,Ahmedabad,2023-10-05,,,,1,4.0,1.0,156.25,0.0,20.0
SL,DM de Silva (SL),bat,34,25,,0.029411765,0.7352,v Pakistan,Hyderabad,2023-10-10,,,,1,3.0,0.0,73.52,0.0,47.0
SL,KIC Asalanka (SL),bat,39,25,,0.025641026,0.641,v Australia,Lucknow,2023-10-16,,,,1,0.0,1.0,64.1,0.0,75.0
PAK,Saud Shakeel (PAK),bat,34,25,,0.029411765,0.7352,v Afghanistan,Chennai,2023-10-23,,,,1,3.0,0.0,73.52,0.0,35.0
NED,Vikramjit Singh (NED),bat,25,25,,0.04,1.0,v Australia,Delhi,2023-10-25,,,,2,6.0,0.0,100.0,0.0,28.0
BAN,Mehidy Hasan Miraz (BAN),bat,30,25,,0.033333333,0.8333,v Pakistan,Eden Gardens,2023-10-31,,,,1,1.0,1.0,83.33,0.0,50.0
AFG,Rahmanullah Gurbaz (AFG),bat,22,25,,0.045454545,1.1363,v South Africa,Ahmedabad,2023-11-10,,,,1,3.0,1.0,113.63,0.0,45.0
SA,AK Markram (SA),bat,32,25,,0.03125,0.7812,v Afghanistan,Ahmedabad,2023-11-10,,,,2,1.0,1.0,78.12,0.0,32.0
PAK,Mohammad Nawaz (3) (PAK),bat,24,24,,0.041666667,1.0,v South Africa,Chennai,2023-10-27,,,,1,1.0,2.0,100.0,0.0,32.0
SA,Q de Kock (SA),bat,14,24,,0.071428571,1.7142,v Pakistan,Chennai,2023-10-27,,,,2,5.0,0.0,171.42,0.0,19.0
SA,T Bavuma (SA),bat,28,24,,0.035714286,0.8571,v New Zealand,Pune,2023-11-01,,,,1,4.0,1.0,85.71,0.0,37.0
NZ,DJ Mitchell (NZ),bat,30,24,,0.033333333,0.8,v South Africa,Pune,2023-11-01,,,,2,4.0,0.0,80.0,0.0,40.0
AUS,MR Marsh (AUS),bat,11,24,,0.090909091,2.1818,v Afghanistan,Wankhede,2023-11-07,,,,2,2.0,2.0,218.18,0.0,22.0
SA,DA Miller (SA),bat,33,24,,0.03030303,0.7272,v Afghanistan,Ahmedabad,2023-11-10,,,,2,1.0,1.0,72.72,0.0,35.0
NED,A Dutt (NED),bat,9,23,,0.0,2.5555,v South Africa,Dharamsala,2023-10-17,,,,1,0.0,3.0,255.55,1.0,14.0
NED,LV van Beek (NED),bat,16,23,,0.0,1.4375,v Bangladesh,Eden Gardens,2023-10-28,,,,1,2.0,1.0,143.75,1.0,33.0
SL,S Samarawickrama (SL),bat,19,23,,0.052631579,1.2105,v South Africa,Delhi,2023-10-07,,,,2,3.0,1.0,121.05,0.0,22.0
AFG,Rashid Khan (AFG),bat,22,23,,0.045454545,1.0454,v England,Delhi,2023-10-15,,,,1,3.0,0.0,104.54,0.0,37.0
NZ,GD Phillips (NZ),bat,26,23,,0.038461538,0.8846,v India,Dharamsala,2023-10-22,,,,1,0.0,1.0,88.46,0.0,36.0
SL,AD Mathews (SL),bat,26,23,,0.038461538,0.8846,v Afghanistan,Pune,2023-10-30,,,,1,1.0,1.0,88.46,0.0,61.0
IND,Shubman Gill (IND),bat,24,23,,0.041666667,0.9583,v South Africa,Eden Gardens,2023-11-05,,,,1,4.0,1.0,95.83,0.0,54.0
BAN,Litton Das (BAN),bat,22,23,,0.045454545,1.0454,v Sri Lanka,Delhi,2023-11-06,,,,2,2.0,2.0,104.54,0.0,36.0
SA,T Bavuma (SA),bat,28,23,,0.035714286,0.8214,v Afghanistan,Ahmedabad,2023-11-10,,,,2,3.0,0.0,82.14,0.0,49.0
PAK,Iftikhar Ahmed (PAK),bat,10,22,,0.0,2.2,v Sri Lanka,Hyderabad,2023-10-10,,,,2,4.0,0.0,220.0,1.0,18.0
AFG,Ibrahim Zadran (AFG),bat,25,22,,0.04,0.88,v Bangladesh,Dharamsala,2023-10-07,,,,1,3.0,1.0,88.0,0.0,41.0
AFG,Azmatullah Omarzai (AFG),bat,20,22,,0.05,1.1,v Bangladesh,Dharamsala,2023-10-07,,,,1,4.0,0.0,110.0,0.0,32.0
AFG,Ibrahim Zadran (AFG),bat,28,22,,0.035714286,0.7857,v India,Delhi,2023-10-11,,,,1,4.0,0.0,78.57,0.0,31.0
AUS,PJ Cummins (AUS),bat,21,22,,0.047619048,1.0476,v South Africa,Lucknow,2023-10-12,,,,2,4.0,0.0,104.76,0.0,29.0
SA,G Coetzee (SA),bat,23,22,,0.043478261,0.9565,v Netherlands,Dharamsala,2023-10-17,,,,2,2.0,1.0,95.65,0.0,33.0
BAN,Litton Das (BAN),bat,44,22,,0.022727273,0.5,v South Africa,Wankhede,2023-10-24,,,,2,3.0,1.0,50.0,0.0,78.0
SL,KIC Asalanka (SL),bat,28,22,,0.035714286,0.7857,v Afghanistan,Pune,2023-10-30,,,,1,2.0,0.0,78.57,0.0,48.0
IND,SA Yadav (IND),bat,14,22,,0.071428571,1.5714,v South Africa,Eden Gardens,2023-11-05,,,,1,5.0,0.0,157.14,0.0,19.0
BAN,Mahmudullah (BAN),bat,23,22,,0.043478261,0.9565,v Sri Lanka,Delhi,2023-11-06,,,,2,3.0,1.0,95.65,0.0,37.0
AFG,Azmatullah Omarzai (AFG),bat,18,22,,0.055555556,1.2222,v Australia,Wankhede,2023-11-07,,,,1,1.0,2.0,122.22,0.0,23.0
NED,AT Nidamanuru (NED),bat,26,21,,0.038461538,0.8076,v New Zealand,Hyderabad,2023-10-09,,,,2,2.0,1.0,80.76,0.0,28.0
AFG,Rahmanullah Gurbaz (AFG),bat,28,21,,0.035714286,0.75,v India,Delhi,2023-10-11,,,,1,3.0,1.0,75.0,0.0,65.0
AUS,MP Stoinis (AUS),bat,24,21,,0.041666667,0.875,v Pakistan,Bengaluru,2023-10-20,,,,1,1.0,1.0,87.5,0.0,46.0
PAK,Iftikhar Ahmed (PAK),bat,31,21,,0.032258065,0.6774,v South Africa,Chennai,2023-10-27,,,,1,1.0,1.0,67.74,0.0,38.0
SA,HE van der Dussen (SA),bat,39,21,,0.025641026,0.5384,v Pakistan,Chennai,2023-10-27,,,,2,0.0,0.0,53.84,0.0,71.0
NZ,TWM Latham (NZ),bat,22,21,,0.045454545,0.9545,v Australia,Dharamsala,2023-10-28,,,,2,2.0,0.0,95.45,0.0,29.0
IND,KL Rahul (IND),bat,19,21,,0.052631579,1.1052,v Sri Lanka,Wankhede,2023-11-02,,,,1,2.0,0.0,110.52,0.0,34.0
SL,M Theekshana (SL),bat,31,21,,0.032258065,0.6774,v Bangladesh,Delhi,2023-11-06,,,,1,3.0,0.0,67.74,0.0,35.0
AFG,Rahmanullah Gurbaz (AFG),bat,25,21,,0.04,0.84,v Australia,Wankhede,2023-11-07,,,,1,2.0,0.0,84.0,0.0,38.0
AUS,MP Stoinis (AUS),bat,10,20,,0.0,2.0,v Sri Lanka,Lucknow,2023-10-16,,,,2,2.0,1.0,200.0,1.0,10.0
ENG,LS Livingstone (ENG),bat,22,20,,0.045454545,0.909,v New Zealand,Ahmedabad,2023-10-05,,,,1,3.0,0.0,90.9,0.0,23.0
ENG,JC Buttler (ENG),bat,10,20,,0.1,2.0,v Bangladesh,Dharamsala,2023-10-10,,,,1,1.0,1.0,200.0,0.0,11.0
ENG,HC Brook (ENG),bat,15,20,,0.066666667,1.3333,v Bangladesh,Dharamsala,2023-10-10,,,,1,3.0,0.0,133.33,0.0,23.0
PAK,Abdullah Shafique (PAK),bat,24,20,,0.041666667,0.8333,v India,Ahmedabad,2023-10-14,,,,1,3.0,0.0,83.33,0.0,39.0
ENG,AU Rashid (ENG),bat,13,20,,0.076923077,1.5384,v Afghanistan,Delhi,2023-10-15,,,,2,2.0,0.0,153.84,0.0,24.0
NED,AT Nidamanuru (NED),bat,25,20,,0.04,0.8,v South Africa,Dharamsala,2023-10-17,,,,1,3.0,0.0,80.0,0.0,56.0
SA,Q de Kock (SA),bat,22,20,,0.045454545,0.909,v Netherlands,Dharamsala,2023-10-17,,,,2,3.0,0.0,90.9,0.0,28.0
NZ,DP Conway (NZ),bat,18,20,,0.055555556,1.1111,v Afghanistan,Chennai,2023-10-18,,,,1,3.0,0.0,111.11,0.0,27.0
SA,M Jansen (SA),bat,14,20,,0.071428571,1.4285,v Pakistan,Chennai,2023-10-27,,,,2,2.0,1.0,142.85,0.0,18.0
BAN,Mahmudullah (BAN),bat,41,20,,0.024390244,0.4878,v Netherlands,Eden Gardens,2023-10-28,,,,2,2.0,0.0,48.78,0.0,70.0
BAN,Mustafizur Rahman (BAN),bat,35,20,,0.028571429,0.5714,v Netherlands,Eden Gardens,2023-10-28,,,,2,2.0,1.0,57.14,0.0,34.0
AFG,Ibrahim Zadran (AFG),bat,34,20,,0.029411765,0.5882,v Netherlands,Lucknow,2023-11-03,,,,2,2.0,0.0,58.82,0.0,44.0
ENG,AU Rashid (ENG),bat,15,20,,0.066666667,1.3333,v Australia,Ahmedabad,2023-11-04,,,,2,1.0,1.0,133.33,0.0,23.0
IND,KL Rahul (IND),bat,29,19,,0.0,0.6551,v Pakistan,Ahmedabad,2023-10-14,,,,2,2.0,0.0,65.51,1.0,33.0
AFG,Ikram Alikhil (AFG),bat,21,19,,0.0,0.9047,v New Zealand,Chennai,2023-10-18,,,,2,3.0,0.0,90.47,1.0,42.0
AFG,Mohammad Nabi (AFG),bat,27,19,,0.037037037,0.7037,v India,Delhi,2023-10-11,,,,1,1.0,0.0,70.37,0.0,52.0
AUS,SPD Smith (AUS),bat,16,19,,0.0625,1.1875,v South Africa,Lucknow,2023-10-12,,,,2,4.0,0.0,118.75,0.0,20.0
AFG,Azmatullah Omarzai (AFG),bat,24,19,,0.041666667,0.7916,v England,Delhi,2023-10-15,,,,1,1.0,1.0,79.16,0.0,25.0
NED,SA Engelbrecht (NED),bat,37,19,,0.027027027,0.5135,v South Africa,Dharamsala,2023-10-17,,,,1,1.0,1.0,51.35,0.0,41.0
IND,SS Iyer (IND),bat,25,19,,0.04,0.76,v Bangladesh,Pune,2023-10-19,,,,2,2.0,0.0,76.0,0.0,38.0
BAN,Nasum Ahmed (BAN),bat,19,19,,0.052631579,1.0,v South Africa,Wankhede,2023-10-24,,,,2,3.0,0.0,100.0,0.0,27.0
SL,BKG Mendis (SL),bat,30,19,,0.033333333,0.6333,v Bangladesh,Delhi,2023-11-06,,,,1,1.0,1.0,63.33,0.0,49.0
SL,DM de Silva (SL),bat,24,19,,0.041666667,0.7916,v New Zealand,Bengaluru,2023-11-09,,,,1,2.0,1.0,79.16,0.0,36.0
SL,D Madushanka (SL),bat,48,19,,0.020833333,0.3958,v New Zealand,Bengaluru,2023-11-09,,,,1,2.0,0.0,39.58,0.0,56.0
AFG,Rahmat Shah (AFG),bat,25,18,,0.04,0.72,v Bangladesh,Dharamsala,2023-10-07,,,,1,1.0,0.0,72.0,0.0,30.0
AFG,Hashmatullah Shahidi (AFG),bat,38,18,,0.026315789,0.4736,v Bangladesh,Dharamsala,2023-10-07,,,,1,2.0,0.0,47.36,0.0,34.0
NED,BFW de Leede (NED),bat,25,18,,0.04,0.72,v New Zealand,Hyderabad,2023-10-09,,,,2,3.0,0.0,72.0,0.0,21.0
ENG,MA Wood (ENG),bat,22,18,,0.045454545,0.8181,v Afghanistan,Delhi,2023-10-15,,,,2,3.0,0.0,81.81,0.0,26.0
NED,MP O'Dowd (NED),bat,25,18,,0.04,0.72,v South Africa,Dharamsala,2023-10-17,,,,1,4.0,0.0,72.0,0.0,33.0
PAK,Babar Azam (PAK),bat,14,18,,0.071428571,1.2857,v Australia,Bengaluru,2023-10-20,,,,2,3.0,0.0,128.57,0.0,27.0
AUS,SPD Smith (AUS),bat,17,18,,0.058823529,1.0588,v New Zealand,Dharamsala,2023-10-28,,,,1,2.0,0.0,105.88,0.0,19.0
AUS,M Labuschagne (AUS),bat,26,18,,0.038461538,0.6923,v New Zealand,Dharamsala,2023-10-28,,,,1,2.0,0.0,69.23,0.0,36.0
AUS,DA Warner (AUS),bat,29,18,,0.034482759,0.6206,v Afghanistan,Wankhede,2023-11-07,,,,2,3.0,0.0,62.06,0.0,46.0
PAK,Iftikhar Ahmed (PAK),bat,15,17,,0.0,1.1333,v Bangladesh,Eden Gardens,2023-10-31,,,,2,2.0,0.0,113.33,1.0,17.0
NZ,GD Phillips (NZ),bat,10,17,,0.0,1.7,v Sri Lanka,Bengaluru,2023-11-09,,,,2,3.0,0.0,170.0,1.0,15.0
NED,CN Ackermann (NED),bat,21,17,,0.047619048,0.8095,v Pakistan,Hyderabad,2023-10-06,,,,2,3.0,0.0,80.95,0.0,24.0
SA,DA Miller (SA),bat,13,17,,0.076923077,1.3076,v Australia,Lucknow,2023-10-12,,,,1,1.0,1.0,130.76,0.0,35.0
BAN,Taskin Ahmed (BAN),bat,19,17,,0.052631579,0.8947,v New Zealand,Chennai,2023-10-13,,,,1,0.0,2.0,89.47,0.0,25.0
ENG,HC Brook (ENG),bat,25,17,,0.04,0.68,v South Africa,Wankhede,2023-10-21,,,,2,2.0,1.0,68.0,0.0,33.0
NZ,WA Young (NZ),bat,27,17,,0.037037037,0.6296,v India,Dharamsala,2023-10-22,,,,1,3.0,0.0,62.96,0.0,41.0
PAK,Imam-ul-Haq (PAK),bat,22,17,,0.045454545,0.7727,v Afghanistan,Chennai,2023-10-23,,,,1,2.0,0.0,77.27,0.0,44.0
NZ,MJ Santner (NZ),bat,12,17,,0.083333333,1.4166,v Australia,Dharamsala,2023-10-28,,,,2,1.0,1.0,141.66,0.0,13.0
NED,BFW de Leede (NED),bat,32,17,,0.03125,0.5312,v Bangladesh,Eden Gardens,2023-10-28,,,,1,2.0,0.0,53.12,0.0,49.0
BAN,Mahedi Hasan (BAN),bat,38,17,,0.026315789,0.4473,v Netherlands,Eden Gardens,2023-10-28,,,,2,1.0,0.0,44.73,0.0,51.0
NZ,GD Phillips (NZ),bat,11,16,,0.0,1.4545,v Bangladesh,Chennai,2023-10-13,,,,2,1.0,1.0,145.45,1.0,22.0
ENG,DJ Willey (ENG),bat,17,16,,0.0,0.9411,v India,Lucknow,2023-10-29,,,,2,0.0,2.0,94.11,1.0,29.0
PAK,Haris Rauf (PAK),bat,14,16,,0.071428571,1.1428,v Netherlands,Hyderabad,2023-10-06,,,,1,2.0,1.0,114.28,0.0,10.0
NED,MP O'Dowd (NED),bat,31,16,,0.032258065,0.5161,v New Zealand,Hyderabad,2023-10-09,,,,2,2.0,0.0,51.61,0.0,40.0
AFG,Rahmat Shah (AFG),bat,22,16,,0.045454545,0.7272,v India,Delhi,2023-10-11,,,,1,3.0,0.0,72.72,0.0,37.0
AFG,Rashid Khan (AFG),bat,12,16,,0.083333333,1.3333,v India,Delhi,2023-10-11,,,,1,1.0,1.0,133.33,0.0,18.0
BAN,Tanzid Hasan (BAN),bat,17,16,,0.058823529,0.9411,v New Zealand,Chennai,2023-10-13,,,,1,4.0,0.0,94.11,0.0,37.0
IND,Shubman Gill (IND),bat,11,16,,0.090909091,1.4545,v Pakistan,Ahmedabad,2023-10-14,,,,2,4.0,0.0,145.45,0.0,11.0
IND,V Kohli (IND),bat,18,16,,0.055555556,0.8888,v Pakistan,Ahmedabad,2023-10-14,,,,2,3.0,0.0,88.88,0.0,31.0
SA,T Bavuma (SA),bat,31,16,,0.032258065,0.5161,v Netherlands,Dharamsala,2023-10-17,,,,2,2.0,1.0,51.61,0.0,35.0
BAN,Towhid Hridoy (BAN),bat,35,16,,0.028571429,0.4571,v India,Pune,2023-10-19,,,,1,0.0,0.0,45.71,0.0,54.0
NED,MP O'Dowd (NED),bat,27,16,,0.037037037,0.5925,v Sri Lanka,Lucknow,2023-10-21,,,,1,1.0,1.0,59.25,0.0,50.0
NED,SA Edwards (NED),bat,16,16,,0.0625,1.0,v Sri Lanka,Lucknow,2023-10-21,,,,1,0.0,0.0,100.0,0.0,22.0
IND,JJ Bumrah (IND),bat,25,16,,0.04,0.64,v England,Lucknow,2023-10-29,,,,1,1.0,0.0,64.0,0.0,44.0
ENG,DJ Malan (ENG),bat,17,16,,0.058823529,0.9411,v India,Lucknow,2023-10-29,,,,2,2.0,1.0,94.11,0.0,25.0
SL,AD Mathews (SL),bat,27,16,,0.037037037,0.5925,v New Zealand,Bengaluru,2023-11-09,,,,1,2.0,0.0,59.25,0.0,33.0
ENG,AU Rashid (ENG),bat,13,15,,0.0,1.1538,v New Zealand,Ahmedabad,2023-10-05,,,,1,0.0,1.0,115.38,1.0,23.0
ENG,RJW Topley (ENG),bat,7,15,,0.0,2.1428,v Afghanistan,Delhi,2023-10-15,,,,2,3.0,0.0,214.28,1.0,8.0
SA,H Klaasen (SA),bat,7,15,,0.0,2.1428,v New Zealand,Pune,2023-11-01,,,,1,1.0,1.0,214.28,1.0,13.0
BAN,Towhid Hridoy (BAN),bat,7,15,,0.0,2.1428,v Sri Lanka,Delhi,2023-11-06,,,,2,0.0,2.0,214.28,1.0,22.0
PAK,Imam-ul-Haq (PAK),bat,19,15,,0.052631579,0.7894,v Netherlands,Hyderabad,2023-10-06,,,,1,2.0,0.0,78.94,0.0,40.0
AUS,GJ Maxwell (AUS),bat,25,15,,0.04,0.6,v India,Chennai,2023-10-08,,,,1,1.0,0.0,60.0,0.0,44.0
AUS,PJ Cummins (AUS),bat,24,15,,0.041666667,0.625,v India,Chennai,2023-10-08,,,,1,1.0,1.0,62.5,0.0,26.0
BAN,Taskin Ahmed (BAN),bat,25,15,,0.04,0.6,v England,Dharamsala,2023-10-10,,,,2,0.0,1.0,60.0,0.0,35.0
ENG,JC Buttler (ENG),bat,7,15,,0.142857143,2.1428,v South Africa,Wankhede,2023-10-21,,,,2,2.0,1.0,214.28,0.0,14.0
BAN,Hasan Mahmud (BAN),bat,25,15,,0.04,0.6,v South Africa,Wankhede,2023-10-24,,,,2,2.0,0.0,60.0,0.0,32.0
ENG,MM Ali (ENG),bat,15,15,,0.066666667,1.0,v Sri Lanka,Bengaluru,2023-10-26,,,,1,1.0,0.0,100.0,0.0,33.0
NED,CN Ackermann (NED),bat,33,15,,0.03030303,0.4545,v Bangladesh,Eden Gardens,2023-10-28,,,,1,1.0,0.0,45.45,0.0,50.0
BAN,Tanzid Hasan (BAN),bat,16,15,,0.0625,0.9375,v Netherlands,Eden Gardens,2023-10-28,,,,2,3.0,0.0,93.75,0.0,25.0
ENG,MM Ali (ENG),bat,31,15,,0.032258065,0.4838,v India,Lucknow,2023-10-29,,,,2,0.0,0.0,48.38,0.0,55.0
SL,FDM Karunaratne (SL),bat,21,15,,0.047619048,0.7142,v Afghanistan,Pune,2023-10-30,,,,1,1.0,0.0,71.42,0.0,25.0
AUS,DA Warner (AUS),bat,16,15,,0.0625,0.9375,v England,Ahmedabad,2023-11-04,,,,1,1.0,1.0,93.75,0.0,29.0
ENG,DJ Willey (ENG),bat,14,15,,0.071428571,1.0714,v Australia,Ahmedabad,2023-11-04,,,,2,3.0,0.0,107.14,0.0,19.0
ENG,JM Bairstow (ENG),bat,17,15,,0.058823529,0.8823,v Netherlands,Pune,2023-11-08,,,,1,2.0,0.0,88.23,0.0,29.0
AFG,Ibrahim Zadran (AFG),bat,30,15,,0.033333333,0.5,v South Africa,Ahmedabad,2023-11-10,,,,1,3.0,0.0,50.0,0.0,52.0
